Info 148  [18:3:17.251] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 43 structureChanged: false Elapsed: 8ms
Info 149  [18:3:17.252] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 150  [18:3:17.384] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 151  [18:3:17.391] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 44 structureChanged: false Elapsed: 6ms
Info 152  [18:3:17.391] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 153  [18:3:17.415] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 154  [18:3:17.421] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 45 structureChanged: false Elapsed: 6ms
Info 155  [18:3:17.421] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 156  [18:3:17.610] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 157  [18:3:17.641] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 46 structureChanged: false Elapsed: 31ms
Info 158  [18:3:17.645] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 159  [18:3:17.813] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 160  [18:3:17.843] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 47 structureChanged: false Elapsed: 29ms
Info 161  [18:3:17.843] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 162  [18:3:17.979] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 163  [18:3:17.988] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 48 structureChanged: false Elapsed: 9ms
Info 164  [18:3:17.990] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 165  [18:3:18.28] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 166  [18:3:18.35] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 49 structureChanged: false Elapsed: 7ms
Info 167  [18:3:18.35] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 168  [18:3:18.163] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 169  [18:3:18.197] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 50 structureChanged: false Elapsed: 33ms
Info 170  [18:3:18.200] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 171  [18:3:18.274] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 172  [18:3:18.280] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 51 structureChanged: false Elapsed: 5ms
Info 173  [18:3:18.281] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 174  [18:3:21.626] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
